id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
8790,1,1,63,103500.0,Beograd,Vidikovacki venac,,4,7,3,1,1,1,1,1,Etažno,2021,Kompletna rekonstrukcija,https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovac-novogradnja-1650evram2-plus-pdv/Nkhe1RJ6ZKl/
8663,1,1,57,91200.0,Zlatibor,Centar,,2,4,3,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/Nk5c_thuL_n/
9151,1,1,57,91200.0,Zlatibor,Centar,,2,4,3,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/Nk5c_thuL_n/
8736,1,1,37,90750.0,Beograd,Banovo brdo,,2,,1,1,0,0,1,1,"Klima, Ostalo",2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-b-ada-mol-15s-37-5m2-novogradnja-lux/Nk0n3EdAdHq/
8370,1,1,35,90000.0,Beograd,Banovo brdo,,2,5,2,1,0,1,1,0,"Etažno, Klima",2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-cena-2550evram2-plus-pdv/NkioExqGjja/
8874,1,1,35,90000.0,Beograd,Banovo brdo,,2,5,2,1,0,1,1,0,"Etažno, Klima",2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-cena-2550evram2-plus-pdv/NkioExqGjja/
8358,1,1,37,89425.0,Beograd,Tošin bunar,,7,,2,,0,1,1,1,Centralno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-novom-beogradu-tosin-bunar/NklZILTdFdz/
8863,1,1,37,89425.0,Beograd,Tošin bunar,,7,,2,,0,1,1,1,Centralno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-novom-beogradu-tosin-bunar/NklZILTdFdz/
8309,1,1,47,86300.0,Zlatibor,Centar,,9,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-47-m2-86300eura/NkUQLu0S9Zj/
8816,1,1,47,86300.0,Zlatibor,Centar,,9,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-47-m2-86300eura/NkUQLu0S9Zj/
8317,1,1,27,83650.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apartmani-u-prestiznom-hotelu-u-centru-zlatibora/Nk4mCLmbJAy/
8824,1,1,27,83650.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apartmani-u-prestiznom-hotelu-u-centru-zlatibora/Nk4mCLmbJAy/
8450,1,1,38,83600.0,Beograd,Banovo brdo,,1,4,2,1,0,0,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/lazara-kujundzica-banovo-brdo-cukarica-beograd-38m2/NkB1ny4xuEQ/
8951,1,1,38,83600.0,Beograd,Banovo brdo,,1,4,2,1,0,0,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/lazara-kujundzica-banovo-brdo-cukarica-beograd-38m2/NkB1ny4xuEQ/
8307,1,1,33,83500.0,Zlatibor,Centar,,3,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-33m2-83500-eura-2-sprat-stan-br5/Nkc2uvNe095/
8814,1,1,33,83500.0,Zlatibor,Centar,,3,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-33m2-83500-eura-2-sprat-stan-br5/Nkc2uvNe095/
8301,1,1,43,80050.0,Zlatibor,Centar,,5,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-43m2-80050-eura-peti-sprat-stan-br60/NkDqw13wrvH/
8808,1,1,43,80050.0,Zlatibor,Centar,,5,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-43m2-80050-eura-peti-sprat-stan-br60/NkDqw13wrvH/
8299,1,1,43,80000.0,Zlatibor,Centar,,2,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-42-75-m2-80000-eura/Nkz7ehVTWew/
8323,1,1,40,80000.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-apartmani-40-m2-80000-eur/Nk4PUuQBgpq/
8806,1,1,43,80000.0,Zlatibor,Centar,,2,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-42-75-m2-80000-eura/Nkz7ehVTWew/
8830,1,1,40,80000.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-apartmani-40-m2-80000-eur/Nk4PUuQBgpq/
8504,1,1,47,79900.0,Beograd,Zvezdara,,4,6,,,1,0,,,,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-zvezdari-kod-olimpa-jednosoban-stan-47m2-1700em2/NkYd-azU-DR/
9001,1,1,47,79900.0,Beograd,Zvezdara,,4,6,,,1,0,,,,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-zvezdari-kod-olimpa-jednosoban-stan-47m2-1700em2/NkYd-azU-DR/
8318,1,1,35,76050.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartmani-3455-m2-76050-eura/Nk9AiCKid5G/
8825,1,1,35,76050.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartmani-3455-m2-76050-eura/Nk9AiCKid5G/
8324,1,1,38,76000.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-apartmani-38-m2-76000-eur/NkcSJ0PDT-2/
8831,1,1,38,76000.0,Zlatibor,Obudojevica,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-apartmani-38-m2-76000-eur/NkcSJ0PDT-2/
8662,1,1,45,72000.0,Zlatibor,Centar,,2,4,2,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/NkZa2at8z8y/
9150,1,1,45,72000.0,Zlatibor,Centar,,2,4,2,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/NkZa2at8z8y/
8665,1,1,43,71000.0,Beograd,Vidikovac,,2,7,2,1,0,1,1,1,Centralno,2021,U pripremi,https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovac-1650-evram2-plus-pdv/Nk_WYNLaEvu/
9153,1,1,43,71000.0,Beograd,Vidikovac,,2,7,2,1,0,1,1,1,Centralno,2021,U pripremi,https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovac-1650-evram2-plus-pdv/Nk_WYNLaEvu/
417,1,1,49,70528.0,Zlatibor,Golija,,1,5,3,1,0,,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLrLfQqr38/
8236,1,1,49,70528.0,Zlatibor,Golija,,1,5,3,1,0,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLrLfQqr38/
8746,1,1,49,70528.0,Zlatibor,Golija,,1,5,3,1,0,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkLrLfQqr38/
8357,1,1,28,68281.0,Beograd,Tošin bunar,,7,,1,,0,0,1,1,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-novom-beogradu-tosin-bunar/NkR6q109L0a/
8862,1,1,28,68281.0,Beograd,Tošin bunar,,7,,1,,0,0,1,1,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-na-novom-beogradu-tosin-bunar/NkR6q109L0a/
8298,1,1,40,67400.0,Zlatibor,Centar,,,,1,1,0,0,,,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-40m2-67400-eura/NkgABoSCteF/
8805,1,1,40,67400.0,Zlatibor,Centar,,,,1,1,0,0,,,Centralno,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-40m2-67400-eura/NkgABoSCteF/
8661,1,1,42,67200.0,Zlatibor,Centar,,2,4,2,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/Nk_B2qoOPot/
9149,1,1,42,67200.0,Zlatibor,Centar,,2,4,2,1,0,1,1,1,Etažno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-zlatibora-vila-gradina-lux-apartmani-direktna-prodaja/Nk_B2qoOPot/
8368,1,1,48,67100.0,Beograd,Ledine,,1,2,2,1,1,1,0,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizen-odmah-useljiv-top-jednoiposoban-stan-kod-crkve-na-ledinama/NktbF-D7DGW/
8872,1,1,48,67100.0,Beograd,Ledine,,1,2,2,1,1,1,0,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizen-odmah-useljiv-top-jednoiposoban-stan-kod-crkve-na-ledinama/NktbF-D7DGW/
